stress_level,method,task,assumption,seed,task_success,unsafe_affordance_rejection_recall,physical_violation_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
0.2,sequential_3d_affordance_reasoner,door_drawer_opening,mass_or_inertia,4,0.750000,0.086957,0.326923,0.000886,0.000000,0.149593
0.2,sequential_3d_affordance_reasoner,door_drawer_opening,mass_or_inertia,5,0.653846,0.000000,0.230769,0.000443,0.000000,0.150339
0.2,sequential_3d_affordance_reasoner,door_drawer_opening,mass_or_inertia,6,0.538462,0.060606,0.269231,0.003100,0.000000,0.160867
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,0,0.615385,0.064516,0.365385,0.001339,0.000000,0.201931
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,1,0.557692,0.076923,0.307692,0.002678,0.000000,0.190319
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,2,0.634615,0.040000,0.288462,0.003571,0.000000,0.172131
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,3,0.461538,0.066667,0.269231,0.002678,0.000000,0.199788
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,4,0.480769,0.100000,0.403846,0.001786,0.000000,0.216454
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,5,0.673077,0.000000,0.384615,0.000893,0.000000,0.197244
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,support_stability,6,0.634615,0.034483,0.346154,0.001339,0.000000,0.186798
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,0,0.538462,0.054054,0.250000,0.002678,0.000000,0.188478
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,1,0.692308,0.058824,0.442308,0.000446,0.000000,0.202093
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,2,0.596154,0.041667,0.173077,0.002678,0.000000,0.165265
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,3,0.615385,0.033333,0.288462,0.001339,0.000000,0.173945
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,4,0.596154,0.083333,0.365385,0.002232,0.000000,0.187808
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,5,0.673077,0.153846,0.326923,0.000446,0.000000,0.173763
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,containment_or_leakage,6,0.653846,0.081081,0.365385,0.002232,0.000000,0.184256
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,0,0.557692,0.068966,0.346154,0.002678,0.000000,0.188943
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,1,0.653846,0.125000,0.307692,0.002232,0.000000,0.170929
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,2,0.596154,0.068966,0.346154,0.003571,0.000000,0.195717
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,3,0.673077,0.058824,0.346154,0.003125,0.000000,0.186194
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,4,0.576923,0.156250,0.346154,0.002678,0.000000,0.188447
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,5,0.673077,0.057143,0.288462,0.000893,0.000000,0.170170
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,rigidity_or_deformation,6,0.576923,0.161290,0.346154,0.000000,0.000000,0.178013
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,0,0.673077,0.030303,0.250000,0.002678,0.000000,0.166765
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,1,0.634615,0.060606,0.269231,0.001786,0.000000,0.167054
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,2,0.615385,0.033333,0.288462,0.000446,0.000000,0.181859
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,3,0.692308,0.033333,0.269231,0.001339,0.000000,0.166176
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,4,0.500000,0.037037,0.307692,0.003125,0.000000,0.192173
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,5,0.538462,0.033333,0.250000,0.001786,0.000000,0.183419
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,tool_reach_and_contact,6,0.673077,0.171429,0.134615,0.002678,0.000000,0.146070
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,0,0.673077,0.034483,0.326923,0.003571,0.000000,0.189005
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,1,0.692308,0.031250,0.269231,0.000893,0.000000,0.167059
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,2,0.557692,0.100000,0.269231,0.003571,0.000000,0.179393
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,3,0.673077,0.114286,0.250000,0.001339,0.000000,0.168251
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,4,0.596154,0.035714,0.211538,0.002232,0.000000,0.163579
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,5,0.692308,0.060606,0.288462,0.002678,0.000000,0.177341
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,articulation_direction,6,0.673077,0.076923,0.384615,0.000893,0.000000,0.191306
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,0,0.692308,0.000000,0.423077,0.000446,0.000000,0.224275
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,1,0.596154,0.060606,0.442308,0.001786,0.000000,0.230744
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,2,0.576923,0.083333,0.403846,0.002232,0.000000,0.218621
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,3,0.576923,0.076923,0.365385,0.000893,0.000000,0.225455
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,4,0.557692,0.108108,0.288462,0.000446,0.000000,0.195173
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,5,0.500000,0.032258,0.461538,0.004017,0.000000,0.237731
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,clearance_and_collision,6,0.634615,0.051282,0.384615,0.000446,0.000000,0.215056
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,0,0.500000,0.034483,0.288462,0.002678,0.000000,0.184962
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,1,0.615385,0.148148,0.269231,0.001786,0.000000,0.167776
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,2,0.711538,0.033333,0.326923,0.001339,0.000000,0.175860
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,3,0.653846,0.028571,0.384615,0.002232,0.000000,0.197063
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,4,0.557692,0.000000,0.307692,0.002678,0.000000,0.186933
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,5,0.634615,0.088235,0.384615,0.001339,0.000000,0.187752
0.2,sequential_3d_affordance_reasoner,cluttered_navigation_clearance,mass_or_inertia,6,0.653846,0.074074,0.250000,0.002678,0.000000,0.164201
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,0,0.634615,0.076923,0.307692,0.001423,0.000000,0.171893
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,1,0.653846,0.294118,0.211538,0.000000,0.000000,0.135725
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,2,0.519231,0.156250,0.307692,0.001067,0.000000,0.184323
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,3,0.692308,0.258065,0.288462,0.001067,0.000000,0.152018
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,4,0.634615,0.242424,0.288462,0.001423,0.000000,0.164094
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,5,0.596154,0.225806,0.365385,0.001779,0.000000,0.186827
0.2,model_to_model_deliberation,stackable_object_placement,support_stability,6,0.692308,0.344828,0.230769,0.001423,0.000000,0.147583
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,0,0.634615,0.291667,0.269231,0.001067,0.000000,0.160506
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,1,0.692308,0.285714,0.288462,0.001423,0.000000,0.139571
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,2,0.692308,0.320000,0.269231,0.001779,0.000000,0.142906
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,3,0.576923,0.040000,0.288462,0.000712,0.000000,0.159116
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,4,0.673077,0.407407,0.134615,0.000712,0.000000,0.108547
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,5,0.711538,0.259259,0.230769,0.000712,0.000000,0.136236
0.2,model_to_model_deliberation,stackable_object_placement,containment_or_leakage,6,0.730769,0.277778,0.250000,0.000712,0.000000,0.141647
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,0,0.673077,0.281250,0.346154,0.000712,0.000000,0.143237
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,1,0.673077,0.227273,0.250000,0.002135,0.000000,0.154407
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,2,0.653846,0.214286,0.173077,0.001067,0.000000,0.125723
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,3,0.730769,0.206897,0.250000,0.000356,0.000000,0.137709
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,4,0.788462,0.230769,0.153846,0.001779,0.000000,0.118672
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,5,0.557692,0.260870,0.230769,0.001067,0.000000,0.150541
0.2,model_to_model_deliberation,stackable_object_placement,rigidity_or_deformation,6,0.673077,0.187500,0.250000,0.001779,0.000000,0.147172
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,0,0.730769,0.296296,0.326923,0.001423,0.000000,0.147064
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,1,0.750000,0.222222,0.192308,0.002846,0.000000,0.127753
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,2,0.673077,0.241379,0.250000,0.004270,0.000000,0.137470
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,3,0.692308,0.240000,0.384615,0.000356,0.000000,0.166918
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,4,0.750000,0.440000,0.134615,0.001067,0.000000,0.110748
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,5,0.634615,0.315789,0.153846,0.000356,0.000000,0.120912
0.2,model_to_model_deliberation,stackable_object_placement,tool_reach_and_contact,6,0.615385,0.192308,0.211538,0.001779,0.000000,0.152453
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,0,0.692308,0.285714,0.230769,0.001779,0.000000,0.153638
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,1,0.634615,0.260870,0.192308,0.001779,0.000000,0.131374
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,2,0.596154,0.285714,0.134615,0.001423,0.000000,0.128627
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,3,0.846154,0.166667,0.211538,0.001423,0.000000,0.129891
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,4,0.653846,0.193548,0.096154,0.000712,0.000000,0.119020
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,5,0.615385,0.250000,0.173077,0.001067,0.000000,0.130677
0.2,model_to_model_deliberation,stackable_object_placement,articulation_direction,6,0.788462,0.269231,0.211538,0.001423,0.000000,0.128817
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,0,0.730769,0.400000,0.153846,0.001067,0.000000,0.109207
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,1,0.596154,0.210526,0.269231,0.001423,0.000000,0.158229
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,2,0.730769,0.125000,0.326923,0.000712,0.000000,0.150609
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,3,0.634615,0.214286,0.173077,0.001423,0.000000,0.141969
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,4,0.634615,0.260870,0.250000,0.000356,0.000000,0.147148
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,5,0.596154,0.360000,0.211538,0.001067,0.000000,0.138599
0.2,model_to_model_deliberation,stackable_object_placement,clearance_and_collision,6,0.711538,0.153846,0.365385,0.001067,0.000000,0.175265
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,0,0.596154,0.240000,0.173077,0.001067,0.000000,0.137250
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,1,0.673077,0.303030,0.307692,0.001779,0.000000,0.151878
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,2,0.711538,0.312500,0.250000,0.001067,0.000000,0.146674
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,3,0.576923,0.130435,0.307692,0.000356,0.000000,0.179386
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,4,0.673077,0.416667,0.288462,0.001067,0.000000,0.155885
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,5,0.653846,0.379310,0.230769,0.001067,0.000000,0.130204
0.2,model_to_model_deliberation,stackable_object_placement,mass_or_inertia,6,0.634615,0.208333,0.230769,0.001067,0.000000,0.149723
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,0,0.576923,0.300000,0.192308,0.002192,0.000000,0.148193
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,1,0.576923,0.233333,0.230769,0.001461,0.000000,0.159434
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,2,0.615385,0.225806,0.269231,0.001827,0.000000,0.173711
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,3,0.653846,0.258065,0.250000,0.000731,0.000000,0.160110
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,4,0.692308,0.322581,0.269231,0.000731,0.000000,0.163006
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,5,0.557692,0.115385,0.288462,0.000731,0.000000,0.192765
0.2,model_to_model_deliberation,container_liquid_transfer,support_stability,6,0.673077,0.214286,0.346154,0.000731,0.000000,0.185682
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,0,0.673077,0.282051,0.365385,0.002558,0.000000,0.179706
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,1,0.653846,0.322581,0.288462,0.001096,0.000000,0.171994
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,2,0.615385,0.178571,0.250000,0.000365,0.000000,0.179255
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,3,0.576923,0.250000,0.423077,0.002192,0.000000,0.210792
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,4,0.519231,0.297297,0.250000,0.000731,0.000000,0.196846
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,5,0.653846,0.243902,0.269231,0.000365,0.000000,0.161879
0.2,model_to_model_deliberation,container_liquid_transfer,containment_or_leakage,6,0.615385,0.312500,0.365385,0.001461,0.000000,0.199890
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,0,0.634615,0.235294,0.288462,0.000731,0.000000,0.175466
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,1,0.653846,0.225806,0.288462,0.002192,0.000000,0.176008
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,2,0.576923,0.225806,0.250000,0.001827,0.000000,0.169035
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,3,0.711538,0.266667,0.365385,0.000731,0.000000,0.187010
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,4,0.596154,0.333333,0.288462,0.001461,0.000000,0.168033
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,5,0.673077,0.300000,0.269231,0.002558,0.000000,0.165919
0.2,model_to_model_deliberation,container_liquid_transfer,rigidity_or_deformation,6,0.692308,0.296296,0.230769,0.003288,0.000000,0.151555
0.2,model_to_model_deliberation,container_liquid_transfer,tool_reach_and_contact,0,0.673077,0.241379,0.307692,0.000731,0.000000,0.168820
0.2,model_to_model_deliberation,container_liquid_transfer,tool_reach_and_contact,1,0.576923,0.233333,0.250000,0.001827,0.000000,0.175330
